date,close,volume,open,high,low
3/28/2017,119.04,7111597,119.74,119.83,118.78
3/27/2017,119.53,8518559,119.93,120.08,119.27
3/24/2017,118.86,6876585,118.5,119.21,118.39
3/23/2017,118.67,6194525,119.15,119.25,118.32
3/22/2017,118.83,7282863,118.87,119.15,118.68
3/21/2017,118.54,9560492,117.77,118.8,117.76
3/20/2017,117.5645,3993302,117.31,117.595,117.205
3/17/2017,116.99,4682669,117.04,117.27,116.91
3/16/2017,116.73,9318830,117.27,117.29,116.69
3/15/2017,116.25,13511580,114.29,116.25,114.02
3/14/2017,114.12,5300325,114.54,115.01,114.025
3/13/2017,114.74,5804271,114.63,114.91,114.505
3/10/2017,114.72,7927573,114.45,114.73,114.13
3/9/2017,114.47,6408618,114.78,115.025,114.405
3/8/2017,115.06,7602809,114.99,115.36,114.945
3/7/2017,115.78,6800415,116.13,116.25,115.615
3/6/2017,116.72,4877188,117.35,117.35,116.63
3/3/2017,117.51,10661400,116.95,117.73,116.44
3/2/2017,117.58,10967290,117.76,118.34,117.225
3/1/2017,119.06,8677217,117.98,119.12,117.95
2/28/2017,119.23,8661129,119.71,119.84,118.82
2/27/2017,119.12,9248120,119.73,120.4,119.12
2/24/2017,119.7,9808003,119.74,119.88,119.25
2/23/2017,118.94,7490222,118.76,119.155,118.675
2/22/2017,117.91,6053992,117.86,118.02,117.24
2/21/2017,117.75,6164574,117.04,118,116.77
2/17/2017,117.68,7336691,118.19,118.4,117.6201
2/16/2017,118.08,6377285,117.93,118.35,117.83
2/15/2017,117.45,7079663,116.33,117.48,116.2466
2/14/2017,116.93,6924836,117.51,117.56,116.38
2/13/2017,116.8,7350382,116.73,116.95,116.15
2/10/2017,117.6,9070910,116.68,117.86,116.67
2/9/2017,117.29,8159379,118.32,118.58,117.2
2/8/2017,118.19,9626259,118.09,118.59,117.81
2/7/2017,117.46,8612292,117.31,117.74,117.2
2/6/2017,117.7,8534194,117.07,117.74,116.74
2/3/2017,116.13,9455241,115.73,116.365,115.71
2/2/2017,115.84,7185793,116.26,116.57,115.625
2/1/2017,115.2,6930587,114.66,115.45,114.14
1/31/2017,115.55,10406170,115.27,115.8173,115.18
1/30/2017,113.97,7679592,113.61,114.3,113.535
1/27/2017,113.49,6705609,112.93,113.545,112.81
1/26/2017,113.26,5388797,113.24,113.505,112.83
1/25/2017,114.32,6690739,114.14,114.44,113.68
1/24/2017,115.27,5797178,115.69,116.02,114.94
1/23/2017,115.79,6345290,115.51,116.17,115.2
1/20/2017,115.05,12260920,114.65,115.76,114.32
1/19/2017,114.77,6433824,114.32,114.96,113.935
1/18/2017,114.87,6480245,115.74,115.92,114.56
1/17/2017,115.85,9134686,115.89,115.96,115.495
1/13/2017,114.21,7259550,113.65,114.31,113.19
1/12/2017,113.91,8454911,114.52,114.93,113.805
1/11/2017,113.5,9916078,112.87,114.19,112.17
1/10/2017,113.15,6087731,112.94,113.45,112.635
1/9/2017,112.67,5672694,112.39,113.0399,112.18
1/6/2017,111.75,7685211,111.81,112.38,111.57
1/5/2017,112.58,9605598,112.16,112.94,112.07
1/4/2017,110.86,4882819,111.06,111.22,110.61
1/3/2017,110.47,7526109,109.62,111,109.37
12/30/2016,109.61,8856540,110.38,110.62,109.53
12/29/2016,110.29,7553819,109.23,110.53,109.16
12/28/2016,108.86,5088557,108.4,108.91,108.29
12/27/2016,108.56,3683379,108.61,108.67,108.24
12/23/2016,107.93,5011613,107.84,108.25,107.8
12/22/2016,107.59,4942231,107.68,108.1,107.49
12/21/2016,107.85,5105866,108.25,108.3125,107.68
12/20/2016,107.79,7320660,107.47,107.997,107.2942
12/19/2016,108.59,5337546,108.6,108.88,108.34
12/16/2016,108.05,10035280,107.95,108.78,107.475
12/15/2016,107.34,14421790,107.85,107.99,107
12/14/2016,108.83,12910980,110.95,110.98,108.52
12/13/2016,110.45,7960576,110.57,110.79,110.06
12/12/2016,110.82,6155757,110.59,111.11,110.2659
12/9/2016,110.4,10507220,111.18,111.25,110.19
12/8/2016,111.57,5975333,111.72,111.8711,111.46
12/7/2016,111.83,4898520,112.13,112.5,111.77
12/6/2016,111.43,5533176,111.69,112.03,111.19
12/5/2016,111.54,10186210,111.15,112.11,110.31
12/2/2016,112.14,7413835,111.89,112.32,111.78
12/1/2016,111.54,10232060,111.11,111.99,110.63
11/30/2016,111.75,10916860,112.69,112.79,111.5
11/29/2016,113.27,7430211,112.76,113.48,112.6901
11/28/2016,113.8,5650149,113.23,113.84,112.77
11/25/2016,112.61,5345889,113.42,113.51,112.35
11/23/2016,113.25,20968710,113.87,113.88,112.65
11/22/2016,115.54,6387614,115.72,115.79,114.98
11/21/2016,115.58,6621191,115.72,115.94,115.29
11/18/2016,115.15,10309390,115.52,115.77,114.96
11/17/2016,116.17,10337440,116.91,117.22,115.44
11/16/2016,116.77,5478849,117.27,117.27,116.58
11/15/2016,117.12,9334343,116.46,117.24,116.29
11/14/2016,116.11,20470500,116.12,117.14,115.49
11/11/2016,117.1,20380600,119.65,119.69,116.23
11/10/2016,119.75,22234620,121.52,121.54,119.38
11/9/2016,121.56,18222860,124.3,124.35,121.105
11/8/2016,121.64,9456175,122.12,123.09,121.36
11/7/2016,122.15,10010280,122.66,122.71,121.88
11/4/2016,124.39,8585745,124.4,124.54,124.04
11/3/2016,124.3,10049400,123.36,124.33,123.35
11/2/2016,123.64,15664800,123.76,124.76,123.56
11/1/2016,122.73,13360010,122.8,123.21,122.57
10/31/2016,121.94,7716046,121.51,122,121.23
10/28/2016,121.58,11638630,121.2,122.48,120.81
10/27/2016,121.01,4332514,121.11,121.18,120.75
10/26/2016,120.79,3905102,121.37,121.53,120.61
10/25/2016,121.47,6137728,120.89,121.76,120.855
10/24/2016,120.56,5471884,121.28,121.3,120.16
10/21/2016,120.83,6706650,120.9,120.925,120.55
10/20/2016,120.74,6494516,121.39,121.59,120.63
10/19/2016,121.11,6016527,121.13,121.4565,120.89
10/18/2016,120.42,4919386,120.08,120.64,119.82
10/17/2016,119.68,4777636,119.7,119.92,119.58
10/14/2016,119.36,6573284,119.37,120.16,119.29
10/13/2016,120.03,7179048,120,120.42,119.8
10/12/2016,119.74,4846566,119.72,120.07,119.289
10/11/2016,119.55,6061935,119.92,120.16,119.53
10/10/2016,120.16,4512348,120.16,120.42,119.92
10/7/2016,119.74,17902360,120.49,120.58,118.42
10/6/2016,119.66,17906750,119.69,119.98,119.24
10/5/2016,120.78,14704780,121.33,121.59,120.4
10/4/2016,120.97,24336390,123.16,123.18,120.86
10/3/2016,125.32,9031303,125.32,125.46,124.9
9/30/2016,125.64,11133060,126.52,126.55,125.235
9/29/2016,126.07,7437023,125.84,126.34,125.54
9/28/2016,126.22,6727736,126.25,126.4,125.73
9/27/2016,126.62,6220562,126.86,126.9,126.341
9/26/2016,127.55,5838996,127.96,128.035,127.42
9/23/2016,127.65,7702289,127.6,127.86,127.43
9/22/2016,127.57,15177480,127.57,128.2,127.5
9/21/2016,127.27,13631350,126.33,127.42,125.96
9/20/2016,125.44,5660903,125.31,125.59,125.17
9/19/2016,125.32,4949927,125.61,125.62,125.25
9/16/2016,125.06,18978550,124.81,125.245,124.67
9/15/2016,125.37,12898690,125.73,126.1,124.91
9/14/2016,126.18,5812239,126.1,126.54,126.03
9/13/2016,125.75,8838657,126.47,126.6,125.53
9/12/2016,126.59,11139830,126.31,126.92,125.97
9/9/2016,126.75,12457750,127.24,127.51,126.7
9/8/2016,127.59,10536710,128.16,128.52,127.4
9/7/2016,128.27,8855215,128.79,128.86,128.12
9/6/2016,128.71,15088210,127.4,129.08,127.27
9/2/2016,126.57,11314110,126.29,126.57,125.58
9/1/2016,125.29,12866840,124.67,125.51,124.55
8/31/2016,124.78,13309350,124.73,125.11,124.64
8/30/2016,125.03,9856590,125.73,125.95,124.88
8/29/2016,126.3,5553964,126,126.48,125.93
8/26/2016,126.05,17964040,126.88,128.11,125.82
8/25/2016,126.23,5924725,125.98,126.31,125.96
8/24/2016,126.34,13511770,126.92,126.9663,126.295
8/23/2016,127.76,9036224,128.14,128.22,127.61
8/22/2016,127.78,8626084,127.63,127.92,127.45
8/19/2016,127.97,10893230,128.08,128.67,127.855
8/18/2016,129.11,9496736,128.89,129.17,128.58
8/17/2016,128.5,12031670,128.17,128.99,127.46
8/16/2016,128.47,8646321,128.12,129.04,128
8/15/2016,127.84,4522713,127.62,128.25,127.6
8/12/2016,127.4,15394250,129.12,129.26,127.2
8/11/2016,127.67,9755894,128.61,129.19,127.475
8/10/2016,128.56,6190625,129.12,129.2006,128.15
8/9/2016,127.96,7493439,127.94,128.14,127.75
8/8/2016,127.44,6773290,127.29,127.7,127.274
8/5/2016,127.55,16204440,128.46,128.5466,127.39
8/4/2016,129.87,4899009,130.01,130.28,129.82
8/3/2016,129.65,5007903,129.95,129.96,129.27
8/2/2016,130.27,7648293,130.04,130.55,129.9449
8/1/2016,129.22,7108384,128.57,129.34,128.56
7/29/2016,128.98,13706480,128.42,129.41,127.88
7/28/2016,127.66,9252757,128.09,128.2,127.205
7/27/2016,128.03,17053520,126.79,128.12,126.04
7/26/2016,126,7610957,126.09,126.14,125.745
7/25/2016,125.47,13137820,125.53,126.21,125.11
7/22/2016,126.35,7715126,126.43,126.52,126.01
7/21/2016,127.3,9390174,125.66,127.37,125.6
7/20/2016,125.39,11736900,125.5,126.12,125.31
7/19/2016,127.21,5167693,126.95,127.35,126.82
