date,close,volume,open,high,low
11/23/2016,85.62,10655630,85.29,85.69,85.2813
11/22/2016,85.94,16645790,85.45,86.03,85.415
11/21/2016,85.31,11581530,84.85,85.35,84.84
11/18/2016,84.63,17781840,84.81,84.94,84.48
11/17/2016,84.63,12017620,84.85,85.09,84.63
11/16/2016,84.86,11965650,84.84,85,84.73
11/15/2016,85.2,17888590,84.52,85.31,84.52
11/14/2016,84.09,21036040,83.25,84.19,83.24
11/11/2016,83.47,16440510,83.99,84.2,83.25
11/10/2016,84.26,33209430,85.2,85.2,84.21
11/9/2016,85.38,24858900,85.45,86,85.3
11/8/2016,85.98,20370610,85.77,86.13,85.74
11/7/2016,86.17,14416180,85.75,86.215,85.69
11/4/2016,84.98,10970330,85.09,85.245,84.91
11/3/2016,84.94,12697050,85.1,85.23,84.87
11/2/2016,84.92,19591230,85.16,85.235,84.815
11/1/2016,85.3,26183850,85.68,85.68,84.97
10/31/2016,86.02,21104570,86.26,86.3125,85.93
10/28/2016,86.28,19745650,86.6,86.66,86.21
10/27/2016,86.7,19333120,87.09,87.125,86.55
10/26/2016,87.02,13813060,87.15,87.35,86.99
10/25/2016,87.37,6906547,87.33,87.42,87.23
10/24/2016,87.42,7200804,87.48,87.56,87.28
10/21/2016,87.37,8332923,87.18,87.45,87.07
10/20/2016,87.35,12557280,87.25,87.41,87.18
10/19/2016,87.34,9874255,87.16,87.39,87.14
10/18/2016,87.09,8404621,87.05,87.12,86.82
10/17/2016,86.74,7790023,86.84,86.99,86.71
10/14/2016,86.86,6766271,86.91,86.98,86.74
10/13/2016,86.66,10614840,86.61,86.77,86.43
10/12/2016,86.88,7915303,86.87,87.03,86.73
10/11/2016,86.91,8854864,87.27,87.28,86.77
10/10/2016,87.4,4182319,87.21,87.5,87.15
10/7/2016,87.15,10824230,86.99,87.185,86.735
10/6/2016,86.95,9455243,86.97,86.99,86.73
10/5/2016,86.9,9424538,86.97,86.99,86.761
10/4/2016,86.67,11057460,86.94,87,86.555
10/3/2016,86.82,10693800,86.82,86.91,86.65
9/30/2016,87.26,12125620,87,87.29,86.98
9/29/2016,86.88,13425780,87.17,87.19,86.56
9/28/2016,87.21,11136950,86.78,87.23,86.47
9/27/2016,86.63,8516547,86.26,86.64,86.13
9/26/2016,86.38,6590521,86.57,86.68,86.31
9/23/2016,86.76,13122580,86.8,86.97,86.7
9/22/2016,86.86,11813600,86.86,87.13,86.71
9/21/2016,86.57,17484290,85.91,86.62,85.88
9/20/2016,85.86,8705627,86,86.1,85.72
9/19/2016,85.96,9836578,85.97,86.07,85.82
9/16/2016,85.91,8395618,85.78,85.93,85.575
9/15/2016,85.89,10003590,85.5,85.93,85.44
9/14/2016,85.39,14257700,85.53,85.805,85.29
9/13/2016,85.41,21905170,85.86,85.97,85.27
9/12/2016,86.07,17718270,85.6,86.23,85.55
9/9/2016,85.77,25087600,86.35,86.56,85.74
9/8/2016,86.6,8430747,86.77,86.815,86.59
9/7/2016,86.76,8245073,86.95,87.01,86.7
9/6/2016,87,12662030,86.87,87.01,86.85
9/2/2016,86.9,13540100,86.76,87.03,86.62
9/1/2016,86.5,14952720,86.4,86.53,86.12
8/31/2016,86.7,16984980,86.97,87.03,86.6249
8/30/2016,87.04,15865010,86.99,87.14,86.79
8/29/2016,86.99,10036060,86.69,87.04,86.655
8/26/2016,86.56,10544880,86.61,87.02,86.41
8/25/2016,86.66,7482793,86.55,86.77,86.53
8/24/2016,86.5,6655311,86.73,86.775,86.49
8/23/2016,86.74,7476397,86.67,86.82,86.59
8/22/2016,86.45,4464696,86.5,86.56,86.31
8/19/2016,86.59,7474048,86.74,86.81,86.55
8/18/2016,86.85,8582912,86.58,86.85,86.52
8/17/2016,86.51,14139860,86.45,86.55,86.32
8/16/2016,86.39,8104411,86.6,86.6,86.35
8/15/2016,86.565,9396390,86.49,86.615,86.33
8/12/2016,86.31,3996539,86.19,86.33,86.12
8/11/2016,86.24,6732586,86.17,86.355,86.1
8/10/2016,86.03,7250387,86.21,86.25,86
8/9/2016,86.19,13772340,85.94,86.25,85.92
8/8/2016,85.89,10800700,85.7,85.93,85.6049
8/5/2016,85.54,12314870,85.63,85.78,85.51
8/4/2016,85.35,11831990,85.12,85.46,85
8/3/2016,84.81,13733710,84.5,84.89,84.45
8/2/2016,84.43,21959760,84.52,84.61,84.29
8/1/2016,84.55,18335320,84.97,84.98,84.48
7/29/2016,85.41,14935950,85.18,85.43,84.985
7/28/2016,85.33,17967290,85.51,85.51,85.235
7/27/2016,85.69,11730590,85.58,85.72,85.34
7/26/2016,85.43,14292610,85.7,85.75,85.38
7/25/2016,85.76,14768410,86.09,86.09,85.68
7/22/2016,86.17,10523400,85.81,86.26,85.73
7/21/2016,85.79,11265000,85.78,86.08,85.74
7/20/2016,85.91,7247376,85.805,85.99,85.65
7/19/2016,85.69,7349692,85.73,85.87,85.54
7/18/2016,85.92,7447247,85.68,85.94,85.63
7/15/2016,85.63,9163787,85.85,85.94,85.6
7/14/2016,85.8,7764366,85.9,85.91,85.6
7/13/2016,85.63,13040210,85.87,85.9,85.51
7/12/2016,85.88,16074260,86.06,86.315,85.86
7/11/2016,85.64,18313490,85.64,85.92,85.6
7/8/2016,85.59,21395620,84.82,85.64,84.79
7/7/2016,84.47,13058090,84.38,84.6,84.25
7/6/2016,84.36,9607010,83.88,84.37,83.75
7/5/2016,83.99,12078500,84.3,84.3,83.85
7/1/2016,84.47,16342980,84.31,84.7,84.25
6/30/2016,84.7,26253460,84.06,84.8,83.94
6/29/2016,84.13,23604320,83.58,84.3,83.54
6/28/2016,83.08,13835820,82.83,83.11,82.685
6/27/2016,82.05,27879080,83,83.06,82.01
6/24/2016,83.25,31416160,82.99,84.2,82.9
6/23/2016,84.64,9920142,84.39,84.64,84.32
6/22/2016,84.02,10757000,83.99,84.1162,83.89
6/21/2016,83.94,12141760,83.77,83.98,83.63
6/20/2016,83.62,13368440,83.73,83.97,83.53
6/17/2016,83.13,16113800,83.09,83.33,83.06
6/16/2016,83.075,19195480,82.85,83.15,82.45
6/15/2016,83.03,14202840,83.26,83.38,82.97
6/14/2016,82.99,20578770,83.13,83.24,82.77
6/13/2016,83.27,17257930,83.5,83.81,83.27
6/10/2016,83.83,15259870,83.9,84.02,83.66
6/9/2016,84.24,11188350,84.44,84.45,84.14
6/8/2016,84.57,14652760,84.36,84.595,84.3489
6/7/2016,84.25,18423550,83.98,84.345,83.93
6/6/2016,83.88,16126160,83.78,83.93,83.62
6/3/2016,83.51,13092990,83.44,83.56,83.23
6/2/2016,83.36,12118870,83.2,83.41,83.11
6/1/2016,83.34,16488560,82.99,83.38,82.9
5/31/2016,83.61,11986810,83.75,83.87,83.515
5/27/2016,83.69,6225577,83.59,83.69,83.53
5/26/2016,83.55,12268990,83.94,83.94,83.54
5/25/2016,83.79,15119570,83.83,83.92,83.75
5/24/2016,83.66,10838240,83.37,83.66,83.31
5/23/2016,83.16,10457380,83.12,83.6,82.96
5/20/2016,83.14,10556750,82.86,83.16,82.86
5/19/2016,82.85,20290200,82.79,82.91,82.59
5/18/2016,83.08,16612510,83.1,83.3276,82.85
5/17/2016,83.07,7489891,83.1,83.32,83.01
5/16/2016,83.24,12981620,82.93,83.28,82.87
5/13/2016,82.78,11332410,83.07,83.18,82.74
5/12/2016,83.15,11312570,83.24,83.24,82.96
5/11/2016,83.02,20692020,83.08,83.36,82.93
5/10/2016,83.08,11420690,82.43,83.1,82.43
5/9/2016,82.38,11622830,82.4,82.59,82.275
5/6/2016,82.53,16204370,82.23,82.71,82.21
5/5/2016,82.58,18781530,82.91,82.92,82.54
5/4/2016,82.65,17644810,82.81,82.86,82.61
5/3/2016,82.96,18449240,83.2,83.22,82.84
5/2/2016,83.5,11420710,83.38,83.53,83.29
4/29/2016,83.85,20284740,83.63,83.91,83.35
4/28/2016,83.71,9229024,83.83,84.035,83.65
4/27/2016,83.85,10505290,83.44,83.91,83.41
4/26/2016,83.36,8289020,83.29,83.37,83.16
4/25/2016,83.08,8972889,83.25,83.37,83.05
4/22/2016,83.4,10982260,83.28,83.45,83.21
4/21/2016,83.21,13349480,83.57,83.595,83.17
4/20/2016,83.47,10128760,83.38,83.7,83.22
4/19/2016,83.31,11623580,83.15,83.41,83.08
4/18/2016,82.96,9211399,82.16,82.97,82.13
4/15/2016,82.49,7857268,82.47,82.57,82.3956
4/14/2016,82.62,10758340,82.65,82.725,82.5
4/13/2016,82.65,13596100,82.31,82.815,82.31
4/12/2016,82.11,11772800,81.77,82.14,81.715
4/11/2016,81.63,8126910,81.65,81.86,81.62
4/8/2016,81.52,7952966,81.58,81.6411,81.42
4/7/2016,81.15,11304380,81.22,81.4125,81.06
4/6/2016,81.55,13935010,81.01,81.62,80.98
4/5/2016,80.87,13254530,80.82,81.07,80.78
4/4/2016,81.17,9269657,81.26,81.512,81.08
4/1/2016,81.37,10822420,80.98,81.51,80.8
3/31/2016,81.69,9436744,81.49,81.9,81.48
3/30/2016,81.58,11796370,81.44,81.7099,81.39
3/29/2016,81.29,11340420,80.74,81.32,80.68
3/28/2016,80.98,11298390,81.26,81.43,80.94
3/24/2016,81.35,13497300,81.12,81.49,81.08
3/23/2016,81.71,11354240,82.07,82.07,81.68
3/22/2016,82.09,8941231,82.14,82.25,81.98
3/21/2016,82.31,12653600,82.39,82.46,82.135
3/18/2016,82.4,12271970,82.3,82.61,82.275
3/17/2016,82.21,18422990,81.88,82.35,81.72
3/16/2016,81.69,21566690,80.93,81.985,80.82
3/15/2016,81.15,16441820,81.4,81.48,81.115
3/14/2016,81.91,12512370,81.88,82.06,81.53
3/11/2016,82.14,18662710,81.72,82.26,81.64
3/10/2016,81.16,18167040,81.06,81.19,80.55
3/9/2016,80.6,7699592,80.55,80.7,80.36
3/8/2016,80.4,17812650,80.79,80.85,80.36
3/7/2016,80.97,12655190,80.68,81,80.665
3/4/2016,80.87,18029880,80.78,81.24,80.5
3/3/2016,80.64,12018420,80.27,80.87,79.99
3/2/2016,80.37,14987160,80.5,80.61,80.22
3/1/2016,80.92,24023190,79.83,81.01,79.54
2/29/2016,80.08,23746670,79.28,80.13,79.26
2/26/2016,79.23,12060120,78.95,79.295,78.86
2/25/2016,78.7,10699090,78.33,78.73,78.06
2/24/2016,78.28,13622070,77.56,78.37,77.46
2/23/2016,78.15,16809630,78.06,78.28,77.74
2/22/2016,78.31,13826510,78.04,78.35,77.95
2/19/2016,77.64,12879850,77.15,77.68,77.05
2/18/2016,77.49,13247350,77.7,77.75,77.44
2/17/2016,77.42,16351820,77.18,77.59,77.11
2/16/2016,76.79,14105960,76.81,77.03,76.695
2/12/2016,76.72,17751310,75.86,76.79,75.77
2/11/2016,75.59,22158240,75.35,75.87,75.09
2/10/2016,76.1,13085990,76.41,76.73,75.95
2/9/2016,76.21,18683830,76.09,76.555,75.87
2/8/2016,76.5,15623740,76.77,76.8,76.28
2/5/2016,77.41,14631900,77.99,77.99,77.28
2/4/2016,78,8989618,78.22,78.39,77.93
2/3/2016,78.25,15464770,78.11,78.4,77.63
2/2/2016,77.87,15442250,78.05,78.22,77.83
2/1/2016,78.43,8865485,78.76,78.79,78.31
1/29/2016,79.29,14218720,79.2,79.45,79.125
1/28/2016,79.03,14622610,79.11,79.285,78.74
1/27/2016,78.63,14563000,78.72,79.08,78.38
1/26/2016,78.75,12010880,78.36,78.79,78.18
1/25/2016,78.05,16448310,78.59,78.74,78.03
1/22/2016,78.83,17652960,78.4,78.92,78.24
1/21/2016,77.64,20063790,77.12,77.96,76.8
1/20/2016,77.12,25973460,77.03,77.42,75.82
1/19/2016,77.64,15975450,77.95,78.13,77.39
1/15/2016,77.91,27309810,77.67,78.68,77.42
1/14/2016,78.95,18572140,78.66,79.0399,78.28
1/13/2016,78.6,20351120,79.54,79.62,78.485
1/12/2016,79.48,15217670,79.89,79.95,79.3
1/11/2016,79.4,16917710,79.86,79.95,79.31
1/8/2016,79.52,17902080,80.04,80.22,79.5
1/7/2016,79.73,11003450,79.67,80,79.62
1/6/2016,80.25,11320140,79.93,80.33,79.93
1/5/2016,80.25,11491300,80.34,80.53,80.07
1/4/2016,80.1,14787770,80.01,80.16,79.67
12/31/2015,80.58,7935217,80.48,80.88,80.39
12/30/2015,80.53,13145350,80.37,80.64,80.18
12/29/2015,80.47,7485498,80.16,80.53,80.15
12/28/2015,80.01,7151573,80.24,80.25,79.88
12/24/2015,80.49,5284324,80.35,80.7,80.27
12/23/2015,80.75,12824940,80.51,80.89,80.42
12/22/2015,80.24,12569270,79.4,80.26,79.36
12/21/2015,79.28,14468680,79.7,79.9,79.07
12/18/2015,79.53,23548940,79.56,79.79,79.34
12/17/2015,79.83,17345280,80.7,80.81,79.8
12/16/2015,80.73,30571500,80.39,80.89,80.06
12/15/2015,80.12,36337800,79.8,80.45,79.76
12/14/2015,78.83,38509440,79.4,79.51,78.21
12/11/2015,79.52,54201000,80.54,80.54,78.62
12/10/2015,81.14,14206750,81.27,81.57,80.995
12/9/2015,81.48,16703910,81.06,81.7,81.05
12/8/2015,81.06,25198910,81.43,81.62,80.96
12/7/2015,82.08,11989910,82.33,82.5,82.02
12/4/2015,82.66,14027710,82.8,82.93,82.495
12/3/2015,82.851,15290180,82.92,83.13,82.72
12/2/2015,83.07,11871290,83.18,83.435,83.03
12/1/2015,83.24,9849182,82.85,83.28,82.8
11/30/2015,83.05,5356284,83.1,83.15,82.99
11/27/2015,83.1,2259909,83.02,83.15,82.94
